time_ms,ax,ay,az,wx,wy,wz
822,0.587,0.794,1.037,-287.3,-319.3,69.3
843,0.453,0.638,0.68,-418.3,-237.0,333.4
863,0.577,-0.843,0.824,55.8,-762.9,-428.7
883,-0.023,0.217,-0.56,145.2,-1105.8,-563.7
903,0.08,2.493,-1.213,85.3,-882.4,-546.3
923,-0.102,0.689,-0.418,-72.6,-861.9,-649.2
943,-0.175,1.52,-0.6,-267.1,-704.6,-456.8
963,0.185,0.46,0.35,-559.8,-291.6,-352.1
983,-0.424,1.085,0.516,-557.9,-163.5,102.6
1003,-0.002,0.223,0.168,-388.4,-260.6,116.5
1024,0.508,0.808,0.99,-202.5,-362.8,-75.8
1044,0.595,0.765,0.643,-30.4,-309.1,-261.5
1064,0.442,0.633,0.545,54.2,-231.0,-409.0
1084,0.367,0.583,0.461,151.5,-112.9,-572.6
1107,0.084,0.366,0.176,303.9,-21.9,-779.9
1130,-0.335,0.76,-0.128,515.0,133.9,-875.3
1151,-0.89,1.398,-0.049,836.5,491.9,-521.0
1171,-0.981,1.006,-0.588,706.5,534.5,-362.2
1191,-0.613,0.688,-0.964,657.7,558.9,-278.6
1215,-0.121,-0.472,-2.339,106.1,190.4,-95.9
1235,-0.142,0.493,-0.596,4.8,-226.0,-310.5
1255,-0.139,0.652,-1.324,135.6,-354.6,-410.2
1276,-0.357,0.275,-0.791,399.4,-298.6,-461.3
1296,-0.695,-0.261,-1.024,336.4,-421.6,-314.8
1318,-0.278,-0.314,-0.514,307.6,-456.8,-320.9
1338,-0.266,-0.195,-0.314,298.6,-390.1,-372.1
1358,-0.082,-0.008,-0.045,318.2,-369.6,-397.4
1378,-0.029,0.071,-0.044,325.0,-368.1,-392.1
1400,-0.029,0.068,-0.04,336.1,-364.7,-385.1
1420,-0.024,0.068,-0.039,345.0,-360.9,-376.8
1441,4.489,-0.943,-0.73,145.8,-242.9,-270.1
1462,-0.013,0.023,0.048,215.8,-114.4,-281.6
1482,-0.024,0.029,0.02,219.3,-112.0,-271.2
1502,-0.026,0.029,0.021,223.7,-112.4,-277.2
1522,-0.024,0.029,0.02,225.8,-109.4,-271.1
1542,-0.024,0.03,0.023,228.6,-107.8,-270.3
1562,7.22,-7.31,-0.138,846.9,-95.9,-901.7
1586,0.205,0.541,1.58,781.0,-63.8,-825.2
1607,-0.04,0.197,0.023,586.7,-18.2,-645.1
1631,0.021,0.367,0.244,574.3,34.4,-673.4
1651,-0.187,0.267,-0.27,749.9,122.4,-904.8
1672,-2.19,7.564,0.568,1264.6,-151.6,267.1
1692,0.039,0.059,-0.01,508.1,-238.9,384.5
1712,0.227,0.897,-0.751,261.8,-360.9,16.3
1732,-0.228,0.785,-0.751,252.9,-197.5,108.2
1752,-0.123,0.805,-0.476,161.3,-38.7,47.9
1772,-0.001,0.81,-0.594,78.2,17.3,27.3
1792,0.024,0.787,-0.589,8.0,-9.3,-8.9
1812,-0.014,0.798,-0.585,-79.9,-0.9,0.9
1833,-0.01,0.806,-0.563,-159.9,-3.0,-3.9
1853,-0.008,0.822,-0.513,-260.2,-0.2,-5.8
1873,-0.006,0.844,-0.435,-411.6,0.2,-10.9
1893,0.0,0.864,-0.269,-626.3,0.1,-29.9
1916,-0.11,0.263,0.346,-200.6,-33.1,-26.3
1937,-0.044,0.757,0.402,10.9,-36.1,24.7
1957,0.101,0.606,0.408,316.0,-8.8,1.6
1979,-0.022,0.706,-0.124,21.8,-2.2,0.9
1999,-0.008,1.095,0.113,-80.9,-4.3,-6.5
2019,-0.023,1.082,-0.012,26.0,-2.0,4.7
2039,-0.021,0.982,0.05,-2.7,-2.8,-1.0
2059,-0.014,1.001,0.027,0.2,-2.8,17.2
2079,-0.016,1.006,0.02,0.1,-2.5,-0.2
2099,-0.018,1.006,0.02,0.7,-2.8,-0.1
2119,-0.019,1.006,0.018,0.7,-2.7,0.0
2140,-0.019,1.004,0.022,0.7,-2.8,0.1
2160,-0.019,1.005,0.02,0.7,-2.8,0.0
2180,-0.02,1.004,0.018,0.9,-2.8,0.0
2200,-0.017,1.002,0.017,0.7,-2.8,0.0
2220,-0.021,1.006,0.015,0.9,-2.8,0.2
2240,-0.018,1.004,0.02,1.1,-2.8,0.1
2261,-0.019,1.005,0.02,0.9,-2.7,0.1
2281,-0.018,1.006,0.018,0.8,-2.8,0.0
2301,-0.019,1.007,0.019,0.8,-2.6,0.1
2321,-0.017,1.004,0.018,0.9,-2.7,0.2
2341,-0.02,1.007,0.016,0.9,-2.6,0.0
2362,-0.019,1.005,0.02,0.7,-2.6,0.1
2382,-0.019,1.005,0.02,0.8,-2.6,0.0
2402,-0.02,1.005,0.018,0.9,-2.5,0.2
2422,-0.02,1.007,0.02,0.8,-2.7,0.0
2442,-0.02,1.003,0.015,0.7,-2.6,0.2
2462,-0.018,1.006,0.019,0.8,-2.8,0.0
