time_ms,ax,ay,az,wx,wy,wz
3669,-0.164,0.449,-0.137,439.3,-323.3,-1350.2
3689,-0.29,0.53,-0.028,1263.9,60.4,-1008.2
3711,-0.088,0.158,-0.045,472.7,-148.9,-715.1
3731,-0.093,0.158,-0.053,485.7,-137.9,-708.1
3751,-0.093,0.156,-0.054,492.6,-130.9,-702.7
3771,-0.094,0.161,-0.055,503.0,-122.3,-697.8
3791,-1.461,10.258,1.703,1252.6,-63.6,320.3
3811,0.057,0.092,-0.072,701.4,-255.9,331.7
3831,0.057,0.093,-0.073,697.1,-262.0,332.7
3854,-0.577,1.918,-0.934,785.5,-485.3,-203.3
3875,-0.418,-0.143,0.021,267.4,-256.6,114.7
3895,0.0,0.014,0.008,265.7,-258.7,117.3
3916,0.0,0.057,-0.087,264.7,-239.8,132.3
3936,-0.008,0.126,-0.098,615.5,324.6,340.5
3956,0.009,0.156,-0.158,596.6,411.1,417.5
3977,-0.022,0.015,-0.035,-308.7,-50.2,331.3
3997,0.091,-0.215,-1.149,136.3,-245.0,415.7
4017,0.212,-0.117,-0.956,475.7,24.3,223.4
4040,-0.173,-0.099,-0.732,-22.7,-66.6,179.8
4061,-0.179,-0.191,-0.569,2.9,-1.1,25.0
4081,0.072,0.028,-0.936,8.1,-10.8,0.4
4101,0.022,-0.001,-0.975,1.4,-1.6,0.2
4121,0.018,-0.006,-0.966,1.4,-3.0,0.2
4141,0.01,-0.018,-0.958,0.4,-2.1,0.1
4161,0.004,-0.017,-0.966,1.0,-2.5,0.2
4185,0.011,-0.014,-0.961,1.0,-2.7,0.2
4206,0.01,-0.016,-0.964,1.0,-2.7,0.2
4226,0.007,-0.015,-0.964,0.7,-2.6,0.0
4247,0.012,-0.012,-0.965,0.9,-2.5,0.2
4267,0.009,-0.013,-0.966,0.9,-2.5,0.1
4290,0.01,-0.013,-0.963,0.8,-2.5,0.2
4310,0.01,-0.015,-0.965,0.7,-2.5,0.1
4331,0.011,-0.013,-0.966,0.7,-2.5,0.2
4351,0.011,-0.014,-0.963,0.9,-2.6,0.1
4372,0.007,-0.013,-0.965,0.8,-2.6,0.1
4396,0.007,-0.014,-0.962,0.9,-2.5,0.2
4416,0.01,-0.014,-0.966,0.8,-2.5,0.0
4436,0.009,-0.013,-0.963,0.9,-2.5,0.1
4458,0.007,-0.015,-0.966,0.8,-2.5,0.1
4478,0.008,-0.015,-0.963,0.7,-2.6,0.1
4498,0.011,-0.014,-0.966,0.9,-2.7,0.2
4518,0.009,-0.015,-0.962,0.8,-2.6,0.2
