time_ms,ax,ay,az,wx,wy,wz
1703,-0.038,0.014,-0.101,-31.5,-775.3,-28.1
1723,-0.038,0.014,-0.098,-39.0,-776.0,-28.4
1743,-0.548,0.307,0.1,-487.3,-1331.1,35.9
1763,0.398,0.075,0.145,69.5,-259.4,25.2
1784,0.169,0.12,0.265,-3.0,-248.2,84.0
1807,1.076,0.093,1.417,-79.1,-97.7,70.9
1827,0.477,-0.318,0.645,-26.8,76.8,7.5
1847,0.548,-0.09,0.713,49.4,240.1,-18.0
1867,0.51,0.131,0.694,8.7,495.5,-10.7
1889,-0.945,0.062,1.141,150.8,179.7,19.0
1909,-0.634,0.396,0.856,-36.9,-86.7,22.8
1929,-0.538,0.209,1.029,-93.5,-225.3,17.9
1951,0.468,-0.233,0.894,-71.7,-16.3,-3.7
1971,-0.052,-0.291,1.118,88.4,59.0,4.6
1991,-0.197,0.266,1.117,36.5,-7.1,-0.2
2013,-0.065,-0.061,1.044,-25.7,-21.6,-0.8
2033,-0.029,-0.012,1.054,12.3,5.3,0.4
2053,-0.096,0.038,1.056,-4.2,-6.5,0.0
2073,-0.059,0.0,1.048,3.9,-0.6,0.2
2093,-0.08,-0.001,1.049,-0.1,-3.4,0.1
2113,-0.074,0.003,1.047,1.4,-2.7,0.1
2133,-0.072,0.0,1.046,0.7,-2.6,0.1
2153,-0.075,0.01,1.048,0.9,-2.6,0.0
2174,-0.073,0.003,1.048,0.9,-2.4,0.1
2194,-0.074,0.006,1.048,0.8,-2.8,0.0
2214,-0.075,0.005,1.047,0.9,-2.5,0.0
2237,-0.073,0.002,1.046,0.9,-2.4,0.2
2257,-0.073,0.003,1.048,0.9,-2.4,0.2
2277,-0.074,0.005,1.05,0.9,-2.6,0.2
2297,-0.074,0.005,1.048,0.8,-2.7,0.2
2317,-0.078,0.004,1.046,0.9,-2.8,0.1
2339,-0.075,0.005,1.038,0.9,-2.6,0.1
2359,-0.074,0.0,1.055,1.1,-2.8,0.2
2379,-0.076,0.001,1.049,0.9,-2.6,0.0
2400,-0.074,0.006,1.046,0.6,-2.4,0.1
2421,-0.074,0.003,1.05,0.8,-2.7,0.0
2442,-0.075,0.006,1.046,0.9,-2.8,0.0
2482,-0.072,0.003,1.046,0.9,-2.6,0.2
2502,-0.071,0.004,1.048,0.7,-2.5,0.2
