time_ms,ax,ay,az,wx,wy,wz
1999,0.252,0.414,-0.395,-1436.0,261.5,-709.6
2019,0.245,0.421,-0.393,-1440.1,232.5,-711.4
2039,0.116,0.585,7.319,-1424.4,1.7,-336.4
2059,0.108,0.381,-0.394,-1398.8,0.3,-415.1
2079,0.106,0.381,-0.396,-1395.8,-7.0,-425.1
2099,0.105,0.378,-0.319,-1390.2,-15.3,-516.3
2119,0.077,0.367,-0.341,-1239.0,-253.7,-574.2
2139,0.078,0.362,-0.336,-1223.8,-267.4,-596.8
2159,0.662,-1.02,-0.628,-3.0,-174.2,684.6
2180,-0.067,-0.426,-0.139,42.7,-141.6,579.0
2200,-0.077,-0.071,-0.034,343.6,195.5,-210.4
2220,-0.094,-0.529,0.15,-7.8,173.6,-69.5
2240,0.081,-0.621,-0.335,-165.6,174.3,11.3
2263,0.137,-0.934,-0.41,248.2,207.0,40.3
2287,0.028,-0.949,-0.095,-34.5,3.8,1.6
2307,-0.05,-0.951,0.163,2.3,-2.7,-0.3
2328,0.041,-1.011,0.014,1.7,-2.5,2.1
2348,-0.004,-0.998,0.056,-0.7,-2.6,0.4
2368,-0.011,-0.999,0.058,0.3,-2.5,-0.2
2388,-0.009,-0.999,0.053,0.4,-2.7,0.0
2409,-0.005,-1.0,0.05,0.5,-2.5,0.1
2433,-0.004,-1.002,0.053,0.8,-2.6,0.2
2453,-0.006,-1.003,0.052,0.7,-2.7,0.2
2473,-0.005,-1.002,0.049,0.7,-2.5,0.2
2493,-0.004,-1.0,0.052,0.6,-2.6,0.1
2513,-0.006,-1.003,0.053,0.7,-2.5,0.2
2533,-0.004,-1.0,0.051,0.9,-2.6,0.4
2553,-0.006,-1.001,0.05,0.7,-2.7,0.2
2575,-0.005,-0.999,0.05,0.7,-2.7,0.1
2595,-0.002,-1.003,0.051,0.7,-2.7,0.3
2615,-0.003,-1.0,0.051,0.7,-2.7,0.3
2638,-0.005,-1.003,0.05,0.7,-2.6,0.3
2659,-0.007,-1.0,0.05,0.7,-2.5,0.2
2679,-0.004,-1.003,0.051,0.7,-2.5,0.2
2699,-0.005,-1.001,0.048,0.7,-2.5,0.1
2719,-0.006,-1.002,0.05,0.7,-2.8,0.1
